Quarter Ending,HSC Trust,Diagnostic Service,Recommended Waiting Time,Category,0 - 6 weeks,> 6 - 9 weeks,> 9 - 13 weeks,> 13 - 21 weeks,> 21 - 26 weeks,> 26 weeks,> 26 - 36 weeks,> 36 weeks,> 36 - 52 weeks,> 52 - 65 weeks,> 65 - 78 weeks,> 78 weeks,Total,,,,
31-Mar-17,Western,Pure tone audiometry,9 week,Physiological Measurement,452,223,254,187,0,0,.,0,.,.,.,.,"1,116",,,,
31-Mar-17,Western,Radio-Nuclide Imaging,9 week,Imaging,87,12,4,0,0,0,.,0,.,.,.,.,103,,,,
31-Mar-17,Western,Sleep studies,9 week,Physiological Measurement,112,3,0,0,0,0,.,0,.,.,.,.,115,,,,
31-Mar-17,Western,Spirometry inc.flow volume curves,9 week,Physiological Measurement,86,11,2,1,0,0,.,0,.,.,.,.,100,,,,
31-Mar-17,Western,Static lung volumes,9 week,Physiological Measurement,86,11,0,0,0,0,.,0,.,.,.,.,97,,,,
31-Mar-17,Western,Tilt testing and autonomic function,9 week,Physiological Measurement,14,6,4,4,0,0,.,0,.,.,.,.,28,,,,
31-Mar-17,Western,Transfer Factor,9 week,Physiological Measurement,86,11,1,1,0,0,.,0,.,.,.,.,99,,,,
31-Mar-17,Western,Ureteroscopy,13 week,Endoscopy,9,0,7,11,2,4,.,4,.,.,.,.,33,,,,
30-Jun-17,Belfast,Ambulatory BP,9 week,Physiological Measurement,164,51,39,44,0,3,.,3,.,.,.,.,301,,,,
30-Jun-17,Belfast,Ambulatory ECG monitoring (24 hr holter),9 week,Physiological Measurement,368,117,159,194,358,324,.,324,.,.,.,.,"1,520",,,,
30-Jun-17,Belfast,Arthroscopy,13 week,Endoscopy,9,51,77,115,84,425,.,425,.,.,.,.,761,,,,
30-Jun-17,Belfast,Bronchial challenge testing,9 week,Physiological Measurement,14,1,0,0,0,0,.,0,.,.,.,.,15,,,,
30-Jun-17,Belfast,Bronchoscopy,13 week,Endoscopy,20,2,4,7,6,24,.,24,.,.,.,.,63,,,,
30-Jun-17,Belfast,Colonoscopy (Day Case),13 week,Endoscopy,279,83,92,146,35,26,.,26,.,.,.,.,661,,,,
30-Jun-17,Belfast,Computerised Tomography,9 week,Imaging,"1,616",161,62,13,3,18,.,18,.,.,.,.,"1,873",,,,
30-Jun-17,Belfast,Cystoscopy (Day Case),13 week,Endoscopy,338,51,36,98,33,301,.,301,.,.,.,.,857,,,,
30-Jun-17,Belfast,DEXA Scan,9 week,Imaging,284,93,6,0,0,0,.,0,.,.,.,.,383,,,,
30-Jun-17,Belfast,Diagnostic arteriography,9 week,Imaging,15,7,8,5,0,5,.,5,.,.,.,.,40,,,,
30-Jun-17,Belfast,Diagnostic examination of enteric pouch,13 week,Endoscopy,2,1,1,2,1,0,.,0,.,.,.,.,7,,,,
30-Jun-17,Belfast,Echocardiography,9 week,Physiological Measurement,855,368,442,872,522,"1,935",.,"1,935",.,.,.,.,"4,994",,,,
30-Jun-17,Belfast,EEG,9 week,Physiological Measurement,63,38,41,65,42,44,.,44,.,.,.,.,293,,,,
30-Jun-17,Belfast,Endoscopic retrograde cholangio-pancreatography (ERCP),13 week,Endoscopy,4,0,1,1,1,1,.,1,.,.,.,.,8,,,,
30-Jun-17,Belfast,Exercise tolerance testing,9 week,Physiological Measurement,128,1,2,1,2,7,.,7,.,.,.,.,141,,,,
30-Jun-17,Belfast,FESS (Functional endoscopic sinus surgery),13 week,Endoscopy,0,0,0,0,1,6,.,6,.,.,.,.,7,,,,
30-Jun-17,Belfast,Flexi sigmoidoscopy (Day Case),13 week,Endoscopy,115,58,79,97,24,16,.,16,.,.,.,.,389,,,,
30-Jun-17,Belfast,Fluroscopy,9 week,Imaging,204,71,57,49,12,7,.,7,.,.,.,.,400,,,,
30-Jun-17,Belfast,Gastroscopy (Day Case),13 week,Endoscopy,585,200,227,340,120,129,.,129,.,.,.,.,"1,601",,,,
30-Jun-17,Belfast,Hysteroscopy,13 week,Endoscopy,70,28,17,39,11,46,.,46,.,.,.,.,211,,,,
30-Jun-17,Belfast,Ileoscopy,13 week,Endoscopy,7,7,3,2,0,1,.,1,.,.,.,.,20,,,,
30-Jun-17,Belfast,Laparoscopy,13 week,Endoscopy,41,29,24,38,28,142,.,142,.,.,.,.,302,,,,
30-Jun-17,Belfast,Laryngoscopy,13 week,Endoscopy,0,0,0,1,1,6,.,6,.,.,.,.,8,,,,
30-Jun-17,Belfast,Magnetic Resonance Imaging,9 week,Imaging,"2,640",987,887,"1,375",513,"1,015",.,"1,015",.,.,.,.,"7,417",,,,
30-Jun-17,Belfast,Mediastinoscopy,13 week,Endoscopy,1,0,0,0,0,0,.,0,.,.,.,.,1,,,,
30-Jun-17,Belfast,Non-obstetric ultrasound,9 week,Imaging,"2,604","1,036",999,"1,393",144,83,.,83,.,.,.,.,"6,259",,,,
30-Jun-17,Belfast,Oesophagoscopy,13 week,Endoscopy,5,1,0,4,0,4,.,4,.,.,.,.,14,,,,
30-Jun-17,Belfast,Patient Activated Ambulatory Function,9 week,Physiological Measurement,89,14,28,61,42,186,.,186,.,.,.,.,420,,,,
30-Jun-17,Belfast,Perfusion studies,9 week,Physiological Measurement,247,94,112,174,220,52,.,52,.,.,.,.,899,,,,
30-Jun-17,Belfast,Peripheral neurophysiology,9 week,Physiological Measurement,606,256,291,658,463,"3,022",.,"3,022",.,.,.,.,"5,296",,,,
30-Jun-17,Belfast,PET,9 week,Imaging,263,14,15,34,2,0,.,0,.,.,.,.,328,,,,
30-Jun-17,Belfast,Pharyngoscopy,13 week,Endoscopy,3,1,1,1,3,3,.,3,.,.,.,.,12,,,,
30-Jun-17,Belfast,Plain Film Xrays,9 week,Imaging,113,11,0,1,0,0,.,0,.,.,.,.,125,,,,
30-Jun-17,Belfast,Pressures and flows,9 week,Physiological Measurement,52,17,18,21,13,22,.,22,.,.,.,.,143,,,,
30-Jun-17,Belfast,Pure tone audiometry,9 week,Physiological Measurement,138,0,0,5,0,0,.,0,.,.,.,.,143,,,,
30-Jun-17,Belfast,Radio-Nuclide Imaging,9 week,Imaging,383,38,2,1,1,0,.,0,.,.,.,.,425,,,,
30-Jun-17,Belfast,Sleep Deprived EEG,9 week,Physiological Measurement,13,8,8,8,6,37,.,37,.,.,.,.,80,,,,
30-Jun-17,Belfast,Sleep studies,9 week,Physiological Measurement,317,89,116,170,123,309,.,309,.,.,.,.,"1,124",,,,
30-Jun-17,Belfast,Spirometry inc.flow volume curves,9 week,Physiological Measurement,42,0,0,0,0,0,.,0,.,.,.,.,42,,,,
30-Jun-17,Belfast,Static lung volumes,9 week,Physiological Measurement,36,4,0,0,0,0,.,0,.,.,.,.,40,,,,
30-Jun-17,Belfast,Tilt testing and autonomic function,9 week,Physiological Measurement,5,0,0,0,0,0,.,0,.,.,.,.,5,,,,
30-Jun-17,Belfast,Ureteroscopy,13 week,Endoscopy,31,9,7,14,15,19,.,19,.,.,.,.,95,,,,
30-Jun-17,Belfast,Urethroscopy,13 week,Endoscopy,0,0,0,0,0,1,.,1,.,.,.,.,1,,,,
30-Jun-17,Northern,Ambulatory BP,9 week,Physiological Measurement,126,5,0,0,0,0,.,0,.,.,.,.,131,,,,
30-Jun-17,Northern,Ambulatory ECG monitoring (24 hr holter),9 week,Physiological Measurement,347,46,0,0,0,0,.,0,.,.,.,.,393,,,,
30-Jun-17,Northern,Bronchoscopy,13 week,Endoscopy,6,0,0,0,0,0,.,0,.,.,.,.,6,,,,
30-Jun-17,Northern,Cardio-respiratory exercise testing,9 week,Physiological Measurement,10,3,0,0,0,0,.,0,.,.,.,.,13,,,,
30-Jun-17,Northern,Colonoscopy (Day Case),13 week,Endoscopy,400,98,93,144,1,0,.,0,.,.,.,.,736,,,,
30-Jun-17,Northern,Colposcopy,13 week,Endoscopy,1,1,0,0,0,1,.,1,.,.,.,.,3,,,,
30-Jun-17,Northern,Computerised Tomography,9 week,Imaging,"1,215",258,212,148,2,18,.,18,.,.,.,.,"1,853",,,,
30-Jun-17,Northern,Cystoscopy (Day Case),13 week,Endoscopy,13,4,2,5,1,2,.,2,.,.,.,.,27,,,,
30-Jun-17,Northern,DEXA Scan,9 week,Imaging,331,152,153,10,0,0,.,0,.,.,.,.,646,,,,
30-Jun-17,Northern,Duodenoscopy,13 week,Endoscopy,0,0,0,0,1,0,.,0,.,.,.,.,1,,,,
30-Jun-17,Northern,Echocardiography,9 week,Physiological Measurement,605,236,238,582,310,137,.,137,.,.,.,.,"2,108",,,,
30-Jun-17,Northern,Electrocardiograms (standard and 12 lead),9 week,Physiological Measurement,22,0,0,0,0,0,.,0,.,.,.,.,22,,,,
30-Jun-17,Northern,Endoscopic retrograde cholangio-pancreatography (ERCP),13 week,Endoscopy,10,0,1,0,0,0,.,0,.,.,.,.,11,,,,
30-Jun-17,Northern,Exercise tolerance testing,9 week,Physiological Measurement,100,15,0,0,0,0,.,0,.,.,.,.,115,,,,
30-Jun-17,Northern,Flexi sigmoidoscopy (Day Case),13 week,Endoscopy,171,58,50,62,2,2,.,2,.,.,.,.,345,,,,
30-Jun-17,Northern,Fluroscopy,9 week,Imaging,123,10,11,10,0,0,.,0,.,.,.,.,154,,,,
30-Jun-17,Northern,Gastroscopy (Day Case),13 week,Endoscopy,502,138,168,182,0,0,.,0,.,.,.,.,990,,,,
30-Jun-17,Northern,Gut transit marker study,9 week,Imaging,1,0,0,0,0,0,.,0,.,.,.,.,1,,,,
30-Jun-17,Northern,Hysteroscopy,13 week,Endoscopy,108,26,21,13,6,14,.,14,.,.,.,.,188,,,,
30-Jun-17,Northern,Laparoscopy,13 week,Endoscopy,30,4,14,13,7,24,.,24,.,.,.,.,92,,,,
30-Jun-17,Northern,Laryngoscopy,13 week,Endoscopy,2,0,1,0,1,4,.,4,.,.,.,.,8,,,,
30-Jun-17,Northern,Magnetic Resonance Imaging,9 week,Imaging,"1,164",502,559,"1,262",161,0,.,0,.,.,.,.,"3,648",,,,
30-Jun-17,Northern,Non-obstetric ultrasound,9 week,Imaging,"3,315","1,341","1,351","1,498",646,182,.,182,.,.,.,.,"8,333",,,,
30-Jun-17,Northern,Oesophagoscopy,13 week,Endoscopy,4,0,0,0,1,1,.,1,.,.,.,.,6,,,,
30-Jun-17,Northern,Patient Activated Ambulatory Function,9 week,Physiological Measurement,50,0,0,0,0,0,.,0,.,.,.,.,50,,,,
30-Jun-17,Northern,Perfusion studies,9 week,Physiological Measurement,33,14,13,44,29,225,.,225,.,.,.,.,358,,,,
30-Jun-17,Northern,Pharyngoscopy,13 week,Endoscopy,1,3,1,0,0,5,.,5,.,.,.,.,10,,,,
30-Jun-17,Northern,Plain Film Xrays,9 week,Imaging,"2,637",33,1,0,0,0,.,0,.,.,.,.,"2,671",,,,
30-Jun-17,Northern,Pressures and flows,9 week,Physiological Measurement,48,16,11,22,8,39,.,39,.,.,.,.,144,,,,
30-Jun-17,Northern,Pure tone audiometry,9 week,Physiological Measurement,129,53,82,28,0,0,.,0,.,.,.,.,292,,,,
30-Jun-17,Northern,Radio-Nuclide Imaging,9 week,Imaging,129,11,5,24,6,75,.,75,.,.,.,.,250,,,,
30-Jun-17,Northern,Sleep studies,9 week,Physiological Measurement,67,1,1,0,0,0,.,0,.,.,.,.,69,,,,
30-Jun-17,Northern,Spirometry inc.flow volume curves,9 week,Physiological Measurement,263,76,43,6,0,0,.,0,.,.,.,.,388,,,,
30-Jun-17,Northern,Static lung volumes,9 week,Physiological Measurement,154,42,20,5,0,0,.,0,.,.,.,.,221,,,,
30-Jun-17,Northern,Tilt testing and autonomic function,9 week,Physiological Measurement,6,0,0,0,0,0,.,0,.,.,.,.,6,,,,
30-Jun-17,Northern,Transfer Factor,9 week,Physiological Measurement,201,57,27,6,0,0,.,0,.,.,.,.,291,,,,
30-Jun-17,Southern,Ambulatory BP,9 week,Physiological Measurement,81,26,44,37,0,0,.,0,.,.,.,.,188,,,,
30-Jun-17,Southern,Ambulatory ECG monitoring (24 hr holter),9 week,Physiological Measurement,432,139,230,375,92,9,.,9,.,.,.,.,"1,277",,,,
30-Jun-17,Southern,Arthroscopy,13 week,Endoscopy,37,14,19,48,19,154,.,154,.,.,.,.,291,,,,
30-Jun-17,Southern,Barium Studies,9 week,Imaging,3,1,1,0,0,0,.,0,.,.,.,.,5,,,,
30-Jun-17,Southern,Bronchoscopy,13 week,Endoscopy,6,0,1,0,0,0,.,0,.,.,.,.,7,,,,
30-Jun-17,Southern,Colonoscopy (Day Case),13 week,Endoscopy,266,92,89,144,21,30,.,30,.,.,.,.,642,,,,
30-Jun-17,Southern,Colposcopy,13 week,Endoscopy,1,0,0,0,0,0,.,0,.,.,.,.,1,,,,
30-Jun-17,Southern,Computerised Tomography,9 week,Imaging,867,98,183,334,171,914,.,914,.,.,.,.,"2,567",,,,
30-Jun-17,Southern,Cystoscopy (Day Case),13 week,Endoscopy,60,30,31,56,43,92,.,92,.,.,.,.,312,,,,
30-Jun-17,Southern,DEXA Scan,9 week,Imaging,354,196,204,505,263,182,.,182,.,.,.,.,"1,704",,,,
30-Jun-17,Southern,Diagnostic endoscopic examination of fallopian tube,13 week,Endoscopy,0,0,1,0,0,0,.,0,.,.,.,.,1,,,,
30-Jun-17,Southern,Echocardiography,9 week,Physiological Measurement,812,308,412,916,209,28,.,28,.,.,.,.,"2,685",,,,
30-Jun-17,Southern,EEG,9 week,Physiological Measurement,96,24,32,12,0,0,.,0,.,.,.,.,164,,,,
30-Jun-17,Southern,Electrocardiograms (standard and 12 lead),9 week,Physiological Measurement,35,3,0,0,0,0,.,0,.,.,.,.,38,,,,
30-Jun-17,Southern,Exercise tolerance testing,9 week,Physiological Measurement,24,2,0,0,0,0,.,0,.,.,.,.,26,,,,
30-Jun-17,Southern,Flexi sigmoidoscopy (Day Case),13 week,Endoscopy,146,62,49,110,11,23,.,23,.,.,.,.,401,,,,
30-Jun-17,Southern,Fluroscopy,9 week,Imaging,191,41,14,2,7,1,.,1,.,.,.,.,256,,,,
30-Jun-17,Southern,Gastroscopy (Day Case),13 week,Endoscopy,343,129,90,93,6,21,.,21,.,.,.,.,682,,,,
30-Jun-17,Southern,Gut transit marker study,9 week,Imaging,1,0,0,0,0,0,.,0,.,.,.,.,1,,,,
30-Jun-17,Southern,Hysteroscopy,13 week,Endoscopy,56,4,4,1,0,0,.,0,.,.,.,.,65,,,,
30-Jun-17,Southern,Ileoscopy,13 week,Endoscopy,4,2,5,0,0,0,.,0,.,.,.,.,11,,,,
30-Jun-17,Southern,Laparoscopy,13 week,Endoscopy,12,3,2,2,1,1,.,1,.,.,.,.,21,,,,
30-Jun-17,Southern,Laryngoscopy,13 week,Endoscopy,4,2,1,1,0,0,.,0,.,.,.,.,8,,,,
30-Jun-17,Southern,Magnetic Resonance Imaging,9 week,Imaging,"1,359",482,385,747,461,312,.,312,.,.,.,.,"3,746",,,,
30-Jun-17,Southern,Non-obstetric ultrasound,9 week,Imaging,"2,784",721,561,570,6,1,.,1,.,.,.,.,"4,643",,,,
30-Jun-17,Southern,Oesophagoscopy,13 week,Endoscopy,8,0,0,1,0,0,.,0,.,.,.,.,9,,,,
30-Jun-17,Southern,Patient Activated Ambulatory Function,9 week,Physiological Measurement,73,19,38,81,7,2,.,2,.,.,.,.,220,,,,
30-Jun-17,Southern,Pharyngoscopy,13 week,Endoscopy,3,0,1,0,0,0,.,0,.,.,.,.,4,,,,
30-Jun-17,Southern,Plain Film Xrays,9 week,Imaging,693,84,15,2,0,0,.,0,.,.,.,.,794,,,,
30-Jun-17,Southern,Pressures and flows,9 week,Physiological Measurement,109,27,31,65,14,53,.,53,.,.,.,.,299,,,,
30-Jun-17,Southern,Pure tone audiometry,9 week,Physiological Measurement,576,136,0,0,0,0,.,0,.,.,.,.,712,,,,
30-Jun-17,Southern,Radio-Nuclide Imaging,9 week,Imaging,151,24,2,1,0,0,.,0,.,.,.,.,178,,,,
30-Jun-17,Southern,Sleep Deprived EEG,9 week,Physiological Measurement,14,4,1,0,0,0,.,0,.,.,.,.,19,,,,
30-Jun-17,Southern,Sleep studies,9 week,Physiological Measurement,199,74,51,21,3,0,.,0,.,.,.,.,348,,,,
30-Jun-17,Southern,Tilt testing and autonomic function,9 week,Physiological Measurement,12,5,9,15,8,1,.,1,.,.,.,.,50,,,,
30-Jun-17,Southern,Ureteroscopy,13 week,Endoscopy,5,3,3,6,2,88,.,88,.,.,.,.,107,,,,
30-Jun-17,Southern,Visual evoked potentials (VEPS),9 week,Physiological Measurement,4,0,0,0,0,0,.,0,.,.,.,.,4,,,,
30-Jun-17,South Eastern,Ambulatory BP,9 week,Physiological Measurement,68,4,0,0,0,0,.,0,.,.,.,.,72,,,,
30-Jun-17,South Eastern,Ambulatory ECG monitoring (24 hr holter),9 week,Physiological Measurement,282,34,6,0,0,0,.,0,.,.,.,.,322,,,,
30-Jun-17,South Eastern,Arthroscopy,13 week,Endoscopy,3,1,1,0,0,0,.,0,.,.,.,.,5,,,,
30-Jun-17,South Eastern,Barium Studies,9 week,Imaging,2,0,0,0,0,0,.,0,.,.,.,.,2,,,,
30-Jun-17,South Eastern,Breath Tests,9 week,Physiological Measurement,5,4,2,1,0,1,.,1,.,.,.,.,13,,,,
30-Jun-17,South Eastern,Bronchoscopy,13 week,Endoscopy,26,1,0,0,2,1,.,1,.,.,.,.,30,,,,
30-Jun-17,South Eastern,Colonoscopy (Day Case),13 week,Endoscopy,344,72,96,174,71,138,.,138,.,.,.,.,895,,,,
30-Jun-17,South Eastern,Computerised Tomography,9 week,Imaging,989,188,245,267,103,52,.,52,.,.,.,.,"1,844",,,,
30-Jun-17,South Eastern,Cystoscopy (Day Case),13 week,Endoscopy,239,35,18,19,4,20,.,20,.,.,.,.,335,,,,
30-Jun-17,South Eastern,DEXA Scan,9 week,Imaging,200,25,65,77,20,227,.,227,.,.,.,.,614,,,,
30-Jun-17,South Eastern,Diagnostic endoscopic examination of fallopian tube,13 week,Endoscopy,0,0,0,0,0,1,.,1,.,.,.,.,1,,,,
30-Jun-17,South Eastern,Duodenoscopy,13 week,Endoscopy,1,0,1,0,0,0,.,0,.,.,.,.,2,,,,
30-Jun-17,South Eastern,Echocardiography,9 week,Physiological Measurement,663,201,179,149,0,0,.,0,.,.,.,.,"1,192",,,,
30-Jun-17,South Eastern,Endoscopic retrograde cholangio-pancreatography (ERCP),13 week,Endoscopy,1,0,0,1,1,5,.,5,.,.,.,.,8,,,,
30-Jun-17,South Eastern,Exercise tolerance testing,9 week,Physiological Measurement,89,3,0,0,0,0,.,0,.,.,.,.,92,,,,
30-Jun-17,South Eastern,Flexi sigmoidoscopy (Day Case),13 week,Endoscopy,175,56,44,124,61,134,.,134,.,.,.,.,594,,,,
30-Jun-17,South Eastern,Fluroscopy,9 week,Imaging,93,7,4,3,0,4,.,4,.,.,.,.,111,,,,
30-Jun-17,South Eastern,Gastroscopy (Day Case),13 week,Endoscopy,441,131,123,215,92,329,.,329,.,.,.,.,"1,331",,,,
30-Jun-17,South Eastern,Gut transit marker study,9 week,Imaging,3,0,0,0,0,0,.,0,.,.,.,.,3,,,,
30-Jun-17,South Eastern,Hysteroscopy,13 week,Endoscopy,66,25,14,33,12,76,.,76,.,.,.,.,226,,,,
30-Jun-17,South Eastern,Ileoscopy,13 week,Endoscopy,10,5,4,7,0,21,.,21,.,.,.,.,47,,,,
30-Jun-17,South Eastern,Laparoscopy,13 week,Endoscopy,9,4,7,10,3,85,.,85,.,.,.,.,118,,,,
30-Jun-17,South Eastern,Laryngoscopy,13 week,Endoscopy,0,1,0,0,0,0,.,0,.,.,.,.,1,,,,
30-Jun-17,South Eastern,Magnetic Resonance Imaging,9 week,Imaging,632,223,282,457,72,37,.,37,.,.,.,.,"1,703",,,,
30-Jun-17,South Eastern,Mediastinoscopy,13 week,Endoscopy,2,0,0,0,0,1,.,1,.,.,.,.,3,,,,
30-Jun-17,South Eastern,Non-obstetric ultrasound,9 week,Imaging,"1,862",288,149,61,0,0,.,0,.,.,.,.,"2,360",,,,
30-Jun-17,South Eastern,Patch testing (Dermatology),9 week,Physiological Measurement,16,1,0,0,0,0,.,0,.,.,.,.,17,,,,
30-Jun-17,South Eastern,Patient Activated Ambulatory Function,9 week,Physiological Measurement,8,2,1,0,0,0,.,0,.,.,.,.,11,,,,
30-Jun-17,South Eastern,Pharyngoscopy,13 week,Endoscopy,0,0,0,0,0,2,.,2,.,.,.,.,2,,,,
30-Jun-17,South Eastern,Plain Film Xrays,9 week,Imaging,201,3,0,0,0,0,.,0,.,.,.,.,204,,,,
30-Jun-17,South Eastern,Pressures and flows,9 week,Physiological Measurement,38,10,20,27,1,1,.,1,.,.,.,.,97,,,,
30-Jun-17,South Eastern,Pure tone audiometry,9 week,Physiological Measurement,441,117,168,281,115,58,.,58,.,.,.,.,"1,180",,,,
30-Jun-17,South Eastern,Sleep studies,9 week,Physiological Measurement,2,0,0,0,0,0,.,0,.,.,.,.,2,,,,
30-Jun-17,South Eastern,Spirometry inc.flow volume curves,9 week,Physiological Measurement,142,42,0,0,0,0,.,0,.,.,.,.,184,,,,
30-Jun-17,South Eastern,Static lung volumes,9 week,Physiological Measurement,20,9,0,0,0,0,.,0,.,.,.,.,29,,,,
30-Jun-17,South Eastern,Tilt testing and autonomic function,9 week,Physiological Measurement,7,1,4,0,1,1,.,1,.,.,.,.,14,,,,
30-Jun-17,South Eastern,Transfer Factor,9 week,Physiological Measurement,125,34,0,0,0,0,.,0,.,.,.,.,159,,,,
30-Jun-17,South Eastern,Ureteroscopy,13 week,Endoscopy,1,2,1,0,0,0,.,0,.,.,.,.,4,,,,
30-Jun-17,South Eastern,Uroflowmetry,9 week,Physiological Measurement,38,10,20,27,1,1,.,1,.,.,.,.,97,,,,
30-Jun-17,South Eastern,Visual Field Sciences,9 week,Physiological Measurement,23,7,11,34,3,3,.,3,.,.,.,.,81,,,,
30-Jun-17,Western,Ambulatory BP,9 week,Physiological Measurement,54,2,1,0,0,0,.,0,.,.,.,.,57,,,,
30-Jun-17,Western,Ambulatory ECG monitoring (24 hr holter),9 week,Physiological Measurement,288,115,76,95,44,5,.,5,.,.,.,.,623,,,,
30-Jun-17,Western,Arthroscopy,13 week,Endoscopy,27,20,11,32,13,318,.,318,.,.,.,.,421,,,,
30-Jun-17,Western,Barium Studies,9 week,Imaging,2,0,0,0,0,0,.,0,.,.,.,.,2,,,,
30-Jun-17,Western,Bronchial challenge testing,9 week,Physiological Measurement,1,0,0,0,0,0,.,0,.,.,.,.,1,,,,
30-Jun-17,Western,Bronchoscopy,13 week,Endoscopy,15,2,1,1,0,0,.,0,.,.,.,.,19,,,,
30-Jun-17,Western,Colonoscopy (Day Case),13 week,Endoscopy,385,92,60,23,16,70,.,70,.,.,.,.,646,,,,
30-Jun-17,Western,Computerised Tomography,9 week,Imaging,412,7,0,0,0,0,.,0,.,.,.,.,419,,,,
30-Jun-17,Western,Cystoscopy (Day Case),13 week,Endoscopy,264,91,76,32,22,32,.,32,.,.,.,.,517,,,,
30-Jun-17,Western,DEXA Scan,9 week,Imaging,394,18,0,0,0,0,.,0,.,.,.,.,412,,,,
30-Jun-17,Western,Diagnostic endoscopic examination of fallopian tube,13 week,Endoscopy,0,0,0,0,0,1,.,1,.,.,.,.,1,,,,
30-Jun-17,Western,Echocardiography,9 week,Physiological Measurement,452,190,223,444,251,347,.,347,.,.,.,.,"1,907",,,,
30-Jun-17,Western,EEG,9 week,Physiological Measurement,59,16,13,14,5,0,.,0,.,.,.,.,107,,,,
30-Jun-17,Western,Endoscopic retrograde cholangio-pancreatography (ERCP),13 week,Endoscopy,1,0,0,0,0,0,.,0,.,.,.,.,1,,,,
30-Jun-17,Western,Exercise tolerance testing,9 week,Physiological Measurement,265,25,29,47,11,0,.,0,.,.,.,.,377,,,,
30-Jun-17,Western,Flexi sigmoidoscopy (Day Case),13 week,Endoscopy,139,41,8,0,0,1,.,1,.,.,.,.,189,,,,
30-Jun-17,Western,Fluroscopy,9 week,Imaging,100,5,1,0,0,0,.,0,.,.,.,.,106,,,,
30-Jun-17,Western,Gastroscopy (Day Case),13 week,Endoscopy,327,98,28,4,1,6,.,6,.,.,.,.,464,,,,
30-Jun-17,Western,Hysteroscopy,13 week,Endoscopy,74,31,17,32,19,59,.,59,.,.,.,.,232,,,,
30-Jun-17,Western,Ileoscopy,13 week,Endoscopy,2,1,2,2,1,0,.,0,.,.,.,.,8,,,,
30-Jun-17,Western,Laparoscopy,13 week,Endoscopy,24,13,15,27,14,95,.,95,.,.,.,.,188,,,,
30-Jun-17,Western,Laryngoscopy,13 week,Endoscopy,5,2,1,0,0,3,.,3,.,.,.,.,11,,,,
30-Jun-17,Western,Magnetic Resonance Imaging,9 week,Imaging,894,227,45,0,1,0,.,0,.,.,.,.,"1,167",,,,
30-Jun-17,Western,Mediastinoscopy,13 week,Endoscopy,2,0,0,0,0,0,.,0,.,.,.,.,2,,,,
30-Jun-17,Western,Non-obstetric ultrasound,9 week,Imaging,"1,793",84,1,0,0,0,.,0,.,.,.,.,"1,878",,,,
30-Jun-17,Western,Oesophagoscopy,13 week,Endoscopy,7,0,0,0,0,2,.,2,.,.,.,.,9,,,,
30-Jun-17,Western,Patient Activated Ambulatory Function,9 week,Physiological Measurement,137,41,48,48,0,0,.,0,.,.,.,.,274,,,,
30-Jun-17,Western,Peak expiratory flow (PEF),9 week,Physiological Measurement,51,0,1,2,0,0,.,0,.,.,.,.,54,,,,
30-Jun-17,Western,Perfusion studies,9 week,Physiological Measurement,40,25,26,33,7,0,.,0,.,.,.,.,131,,,,
30-Jun-17,Western,Peripheral neurophysiology,9 week,Physiological Measurement,8,0,1,0,0,0,.,0,.,.,.,.,9,,,,
30-Jun-17,Western,Pharyngoscopy,13 week,Endoscopy,2,0,0,1,0,7,.,7,.,.,.,.,10,,,,
30-Jun-17,Western,Plain Film Xrays,9 week,Imaging,379,2,1,0,0,0,.,0,.,.,.,.,382,,,,
30-Jun-17,Western,Pressures and flows,9 week,Physiological Measurement,45,16,1,0,0,0,.,0,.,.,.,.,62,,,,
30-Jun-17,Western,Pure tone audiometry,9 week,Physiological Measurement,358,167,179,242,65,0,.,0,.,.,.,.,"1,011",,,,
30-Jun-17,Western,Radio-Nuclide Imaging,9 week,Imaging,57,3,0,0,0,0,.,0,.,.,.,.,60,,,,
30-Jun-17,Western,Sleep studies,9 week,Physiological Measurement,110,23,6,1,0,0,.,0,.,.,.,.,140,,,,
30-Jun-17,Western,Spirometry inc.flow volume curves,9 week,Physiological Measurement,82,13,5,2,0,0,.,0,.,.,.,.,102,,,,
30-Jun-17,Western,Static lung volumes,9 week,Physiological Measurement,57,2,1,2,0,0,.,0,.,.,.,.,62,,,,
30-Jun-17,Western,Tilt testing and autonomic function,9 week,Physiological Measurement,13,4,6,3,4,1,.,1,.,.,.,.,31,,,,
30-Jun-17,Western,Transfer Factor,9 week,Physiological Measurement,79,9,3,2,0,0,.,0,.,.,.,.,93,,,,
30-Jun-17,Western,Ureteroscopy,13 week,Endoscopy,14,2,1,4,2,5,.,5,.,.,.,.,28,,,,
30-Sep-17,Belfast,Airways resistance,9 week,Physiological Measurement,3,0,0,0,0,0,.,0,.,.,.,.,3,,,,
30-Sep-17,Belfast,Ambulatory BP,9 week,Physiological Measurement,118,39,38,30,30,0,.,0,.,.,.,.,255,,,,
30-Sep-17,Belfast,Ambulatory ECG monitoring (24 hr holter),9 week,Physiological Measurement,285,105,137,243,101,449,.,449,.,.,.,.,"1,320",,,,
30-Sep-17,Belfast,Arthroscopy,13 week,Endoscopy,22,45,45,120,75,473,.,473,.,.,.,.,780,,,,
30-Sep-17,Belfast,Bronchial challenge testing,9 week,Physiological Measurement,29,8,3,3,1,1,.,1,.,.,.,.,45,,,,
