Month,HSC Trust,Category of test,Test,Priority,0-2 days,3-7 days,8-14 days,15-21 days,22-28 days,>28 days,Total,% reported within 2 days,% reported within 2 weeks,% reported within 4 weeks,,
30/06/2019,South Eastern,PHYSIOLOGICAL MEASUREMENT,CARDIOLOGY - ECHOCARDIOGRAPHY,URGENT,235,3,0,0,0,0,238,98.7,,,,
30/06/2019,South Eastern,PHYSIOLOGICAL MEASUREMENT,URODYNAMICS - PRESSURES & FLOWS,ROUTINE,30,0,0,2,3,2,37,,81.1,94.6,,
30/06/2019,Southern,IMAGING,BARIUM STUDIES/FLUOROSCOPY,ROUTINE,65,6,6,4,0,1,82,,93.9,98.8,,
30/06/2019,Southern,IMAGING,BARIUM STUDIES/FLUOROSCOPY,URGENT,30,6,4,3,3,0,46,65.2,,,,
30/06/2019,Southern,IMAGING,COMPUTERISED TOMOGRAPHY - CARDIAC,ROUTINE,74,20,14,10,2,0,120,,90.0,100.0,,
30/06/2019,Southern,IMAGING,COMPUTERISED TOMOGRAPHY - CARDIAC,URGENT,28,4,1,2,0,0,35,80.0,,,,
30/06/2019,Southern,IMAGING,COMPUTERISED TOMOGRAPHY - COLONOSCOPY,URGENT,45,20,0,2,0,0,67,67.2,,,,
30/06/2019,Southern,IMAGING,COMPUTERISED TOMOGRAPHY - GENERAL,ROUTINE,205,117,78,28,76,67,571,,70.1,88.3,,
30/06/2019,Southern,IMAGING,COMPUTERISED TOMOGRAPHY - GENERAL,URGENT,2059,198,51,28,39,15,2390,86.2,,,,
30/06/2019,Southern,IMAGING,DEXA SCAN,ROUTINE,222,0,0,0,0,0,222,,100.0,100.0,,
30/06/2019,Southern,IMAGING,GUT TRANSIENT MARKER STUDY,ROUTINE,0,0,1,1,0,2,4,,25.0,50.0,,
30/06/2019,Southern,IMAGING,MAGNETIC RESONANCE IMAGING,ROUTINE,158,209,111,79,34,14,605,,79.0,97.7,,
30/06/2019,Southern,IMAGING,MAGNETIC RESONANCE IMAGING,URGENT,474,236,120,132,55,8,1025,46.2,,,,
30/06/2019,Southern,IMAGING,NON-OBSTETRIC ULTRASOUND,ROUTINE,2467,138,21,1,4,5,2636,,99.6,99.8,,
30/06/2019,Southern,IMAGING,NON-OBSTETRIC ULTRASOUND,URGENT,803,42,6,2,2,1,856,93.8,,,,
30/06/2019,Southern,IMAGING,PLAIN FILM,ROUTINE,5213,663,816,1677,2144,5151,15664,,42.7,67.1,,
30/06/2019,Southern,IMAGING,RADIO-NUCLIDE IMAGING,ROUTINE,92,10,4,4,0,0,110,,96.4,100.0,,
30/06/2019,Southern,IMAGING,RADIO-NUCLIDE IMAGING,URGENT,64,2,1,0,0,0,67,95.5,,,,
30/06/2019,Southern,PHYSIOLOGICAL MEASUREMENT,AUDIOLOGY - PURE TONE AUDIOMETRY,ROUTINE,297,0,0,0,0,0,297,,100.0,100.0,,
30/06/2019,Southern,PHYSIOLOGICAL MEASUREMENT,AUDIOLOGY - PURE TONE AUDIOMETRY,URGENT,17,0,0,0,0,0,17,100.0,,,,
30/06/2019,Southern,PHYSIOLOGICAL MEASUREMENT,CARDIOLOGY - ECHOCARDIOGRAPHY,ROUTINE,317,20,1,0,0,0,338,,100.0,100.0,,
30/06/2019,Southern,PHYSIOLOGICAL MEASUREMENT,CARDIOLOGY - ECHOCARDIOGRAPHY,URGENT,360,26,9,0,0,0,395,91.1,,,,
30/06/2019,Southern,PHYSIOLOGICAL MEASUREMENT,NEUROPHYSIOLOGY - PERIPHERAL NEUROPHYSIOLOGY,ROUTINE,13,23,5,3,0,2,46,,89.1,95.7,,
30/06/2019,Southern,PHYSIOLOGICAL MEASUREMENT,NEUROPHYSIOLOGY - PERIPHERAL NEUROPHYSIOLOGY,URGENT,11,0,1,0,0,0,12,91.7,,,,
30/06/2019,Southern,PHYSIOLOGICAL MEASUREMENT,RESPIRATORY PHYSIOLOGY - SLEEP STUDIES,ROUTINE,117,2,0,0,0,0,119,,100.0,100.0,,
30/06/2019,Southern,PHYSIOLOGICAL MEASUREMENT,RESPIRATORY PHYSIOLOGY - SLEEP STUDIES,URGENT,17,0,0,0,0,0,17,100.0,,,,
30/06/2019,Southern,PHYSIOLOGICAL MEASUREMENT,URODYNAMICS - PRESSURES & FLOWS,ROUTINE,10,0,4,6,1,0,21,,66.7,100.0,,
30/06/2019,Southern,PHYSIOLOGICAL MEASUREMENT,URODYNAMICS - PRESSURES & FLOWS,URGENT,1,0,0,0,0,0,1,100.0,,,,
30/06/2019,Western,IMAGING,BARIUM STUDIES / FLUOROSCOPY,ROUTINE,118,3,0,0,0,0,121,,100.0,100.0,,
30/06/2019,Western,IMAGING,BARIUM STUDIES / FLUOROSCOPY,URGENT,37,1,0,0,0,0,38,97.4,,,,
30/06/2019,Western,IMAGING,CARDIAC MRI,ROUTINE,4,1,1,1,1,6,14,,42.9,57.1,,
30/06/2019,Western,IMAGING,CARDIAC MRI,URGENT,0,0,0,0,1,0,1,0.0,,,,
30/06/2019,Western,IMAGING,COMPUTERISED TOMOGRAPHY - CARDIAC,ROUTINE,2,0,0,0,0,0,2,,100.0,100.0,,
30/06/2019,Western,IMAGING,COMPUTERISED TOMOGRAPHY - CARDIAC,URGENT,25,13,4,1,0,3,46,54.3,,,,
30/06/2019,Western,IMAGING,COMPUTERISED TOMOGRAPHY - COLONOSCOPY,ROUTINE,69,0,0,0,0,0,69,,100.0,100.0,,
30/06/2019,Western,IMAGING,COMPUTERISED TOMOGRAPHY - COLONOSCOPY,URGENT,24,1,0,0,0,0,25,96.0,,,,
30/06/2019,Western,IMAGING,COMPUTERISED TOMOGRAPHY - GENERAL,ROUTINE,1178,137,28,11,2,3,1359,,98.8,99.8,,
30/06/2019,Western,IMAGING,COMPUTERISED TOMOGRAPHY - GENERAL,URGENT,1135,47,9,3,0,0,1194,95.1,,,,
30/06/2019,Western,IMAGING,DEXA SCAN,ROUTINE,403,10,0,0,0,0,413,,100.0,100.0,,
30/06/2019,Western,IMAGING,DEXA SCAN,URGENT,14,0,0,0,0,0,14,100.0,,,,
30/06/2019,Western,IMAGING,GUT TRANSIT STUDY,ROUTINE,0,2,0,0,0,0,2,,100.0,100.0,,
30/06/2019,Western,IMAGING,MAGNETIC RESONANCE IMAGING,ROUTINE,412,152,122,33,17,3,739,,92.8,99.6,,
30/06/2019,Western,IMAGING,MAGNETIC RESONANCE IMAGING,URGENT,495,57,6,2,0,0,560,88.4,,,,
30/06/2019,Western,IMAGING,NON-OBSTETRIC ULTRASOUND,ROUTINE,2271,139,52,5,0,0,2467,,99.8,100.0,,
30/06/2019,Western,IMAGING,NON-OBSTETRIC ULTRASOUND,URGENT,1136,26,1,0,0,0,1163,97.7,,,,
30/06/2019,Western,IMAGING,PLAIN FILM,ROUTINE,7373,4121,2365,44,11,13,13927,,99.5,99.9,,
30/06/2019,Western,IMAGING,PLAIN FILM,URGENT,1080,57,7,0,0,0,1144,94.4,,,,
30/06/2019,Western,IMAGING,RADIO-NUCLIDE IMAGING,ROUTINE,149,67,5,0,0,0,221,,100.0,100.0,,
30/06/2019,Western,IMAGING,RADIO-NUCLIDE IMAGING,URGENT,38,11,0,0,0,0,49,77.6,,,,
30/06/2019,Western,PHYSIOLOGICAL MEASUREMENT,AUDIOLOGY - PURE TONE AUDIOMETRY,ROUTINE,211,0,0,0,0,0,211,,100.0,100.0,,
30/06/2019,Western,PHYSIOLOGICAL MEASUREMENT,CARDIOLOGY - ECHOCARDIOGRAPHY,ROUTINE,248,36,56,55,3,3,401,,84.8,99.3,,
30/06/2019,Western,PHYSIOLOGICAL MEASUREMENT,CARDIOLOGY - ECHOCARDIOGRAPHY,URGENT,168,11,6,11,1,0,197,85.3,,,,
30/06/2019,Western,PHYSIOLOGICAL MEASUREMENT,CARDIOLOGY - PERFUSION STUDIES,ROUTINE,40,3,3,0,0,0,46,,100.0,100.0,,
30/06/2019,Western,PHYSIOLOGICAL MEASUREMENT,CARDIOLOGY - PERFUSION STUDIES,URGENT,3,0,0,0,0,0,3,100.0,,,,
30/06/2019,Western,PHYSIOLOGICAL MEASUREMENT,NEUROPHYSIOLOGY - PERIPHERAL NEUROPHYSIOLOGY,ROUTINE,0,6,7,0,0,0,13,,100.0,100.0,,
30/06/2019,Western,PHYSIOLOGICAL MEASUREMENT,RESPIRATORY PHYSIOLOGY - SLEEP STUDIES,ROUTINE,24,12,8,1,0,3,48,,91.7,93.8,,
30/06/2019,Western,PHYSIOLOGICAL MEASUREMENT,RESPIRATORY PHYSIOLOGY - SLEEP STUDIES,URGENT,53,8,1,0,0,0,62,85.5,,,,
30/06/2019,Western,PHYSIOLOGICAL MEASUREMENT,URODYNAMICS - PRESSURES & FLOWS,ROUTINE,13,0,0,0,0,0,13,,100.0,100.0,,
31/07/2019,Belfast,IMAGING,BARIUM ENEMA/FLUOROSCOPY,ROUTINE,264,47,16,6,6,5,344,,95.1,98.5,,
31/07/2019,Belfast,IMAGING,BARIUM ENEMA/FLUOROSCOPY,URGENT,66,6,0,0,0,0,72,91.7,,,,
31/07/2019,Belfast,IMAGING,BARIUM STUDIES,ROUTINE,267,8,3,3,3,0,284,,97.9,100.0,,
31/07/2019,Belfast,IMAGING,BARIUM STUDIES,URGENT,3,0,0,0,0,0,3,100.0,,,,
31/07/2019,Belfast,IMAGING,CARDIAC MRI,ROUTINE,42,31,11,5,1,3,93,,90.3,96.8,,
31/07/2019,Belfast,IMAGING,CARDIAC MRI,URGENT,42,0,2,0,2,0,46,91.3,,,,
31/07/2019,Belfast,IMAGING,COMPUTERISED TOMOGRAPHY - CARDIAC,ROUTINE,10,6,1,0,0,0,17,,100.0,100.0,,
31/07/2019,Belfast,IMAGING,COMPUTERISED TOMOGRAPHY - CARDIAC,URGENT,42,16,4,2,0,0,64,65.6,,,,
31/07/2019,Belfast,IMAGING,COMPUTERISED TOMOGRAPHY - COLONOSCOPY,ROUTINE,87,22,0,0,0,0,109,,100.0,100.0,,
31/07/2019,Belfast,IMAGING,COMPUTERISED TOMOGRAPHY - COLONOSCOPY,URGENT,44,11,0,0,0,0,55,80.0,,,,
31/07/2019,Belfast,IMAGING,COMPUTERISED TOMOGRAPHY - GENERAL,ROUTINE,3559,433,197,102,60,41,4392,,95.4,99.1,,
31/07/2019,Belfast,IMAGING,COMPUTERISED TOMOGRAPHY - GENERAL,URGENT,1076,101,26,40,23,1,1267,84.9,,,,
31/07/2019,Belfast,IMAGING,DEXA SCAN,ROUTINE,730,9,1,0,0,0,740,,100.0,100.0,,
31/07/2019,Belfast,IMAGING,DEXA SCAN,URGENT,1,0,0,0,0,0,1,100.0,,,,
31/07/2019,Belfast,IMAGING,DIAGNOSTIC ARTERIOGRAPHY,ROUTINE,110,28,24,10,1,1,174,,93.1,99.4,,
31/07/2019,Belfast,IMAGING,GUT TRANSIT STUDY,ROUTINE,4,3,0,0,0,0,7,,100.0,100.0,,
31/07/2019,Belfast,IMAGING,MAGNETIC RESONANCE IMAGING,ROUTINE,1382,456,446,156,153,132,2725,,83.8,95.2,,
31/07/2019,Belfast,IMAGING,MAGNETIC RESONANCE IMAGING,URGENT,443,147,89,70,43,0,792,55.9,,,,
31/07/2019,Belfast,IMAGING,NON-OBSTETRIC ULTRASOUND,ROUTINE,2946,87,28,20,24,8,3113,,98.3,99.7,,
31/07/2019,Belfast,IMAGING,NON-OBSTETRIC ULTRASOUND,URGENT,818,17,2,3,0,0,840,97.4,,,,
31/07/2019,Belfast,IMAGING,PLAIN FILM,ROUTINE,14368,3316,2025,1291,885,280,22165,,88.9,98.7,,
31/07/2019,Belfast,IMAGING,PLAIN FILM,URGENT,37,57,31,0,0,0,125,29.6,,,,
31/07/2019,Belfast,IMAGING,RADIO-NUCLIDE IMAGING,ROUTINE,410,112,38,12,3,8,583,,96.1,98.6,,
31/07/2019,Belfast,IMAGING,RADIO-NUCLIDE IMAGING,URGENT,184,36,2,1,0,0,223,82.5,,,,
31/07/2019,Belfast,PHYSIOLOGICAL MEASUREMENT,CARDIOLOGY - ECHOCARDIOGRAPHY,ROUTINE,1540,113,14,0,0,0,1667,,100.0,100.0,,
31/07/2019,Belfast,PHYSIOLOGICAL MEASUREMENT,CARDIOLOGY - ECHOCARDIOGRAPHY,URGENT,339,36,0,0,0,0,375,90.4,,,,
31/07/2019,Belfast,PHYSIOLOGICAL MEASUREMENT,CARDIOLOGY - PERFUSION STUDIES,ROUTINE,4,2,21,15,0,0,42,,64.3,100.0,,
31/07/2019,Belfast,PHYSIOLOGICAL MEASUREMENT,CARDIOLOGY - PERFUSION STUDIES,URGENT,4,11,5,0,0,0,20,20.0,,,,
31/07/2019,Belfast,PHYSIOLOGICAL MEASUREMENT,NEUROPHYSIOLOGY - PERIPHERAL NEUROPHYSIOLOGY,ROUTINE,15,24,2,0,0,0,41,,100.0,100.0,,
31/07/2019,Belfast,PHYSIOLOGICAL MEASUREMENT,NEUROPHYSIOLOGY - PERIPHERAL NEUROPHYSIOLOGY,URGENT,12,8,1,0,0,0,21,57.1,,,,
31/07/2019,Northern,IMAGING,BARIUM STUDIES,ROUTINE,80,13,4,0,0,0,97,,100.0,100.0,,
31/07/2019,Northern,IMAGING,BARIUM STUDIES,URGENT,24,0,0,0,0,0,24,100.0,,,,
31/07/2019,Northern,IMAGING,CARDIAC MRI,ROUTINE,8,10,2,2,3,0,25,,80.0,100.0,,
31/07/2019,Northern,IMAGING,CARDIAC MRI,URGENT,11,2,1,1,0,0,15,73.3,,,,
31/07/2019,Northern,IMAGING,COMPUTERISED TOMOGRAPHY - CARDIAC,ROUTINE,5,1,0,0,0,0,6,,100.0,100.0,,
31/07/2019,Northern,IMAGING,COMPUTERISED TOMOGRAPHY - CARDIAC,URGENT,18,2,1,0,0,0,21,85.7,,,,
31/07/2019,Northern,IMAGING,COMPUTERISED TOMOGRAPHY - COLONOSCOPY,ROUTINE,79,70,8,0,0,0,157,,100.0,100.0,,
31/07/2019,Northern,IMAGING,COMPUTERISED TOMOGRAPHY - COLONOSCOPY,URGENT,2,3,2,0,0,0,7,28.6,,,,
31/07/2019,Northern,IMAGING,COMPUTERISED TOMOGRAPHY - GENERAL,ROUTINE,631,103,55,8,0,2,799,,98.7,99.7,,
31/07/2019,Northern,IMAGING,COMPUTERISED TOMOGRAPHY - GENERAL,URGENT,1301,199,267,5,0,0,1772,73.4,,,,
31/07/2019,Northern,IMAGING,GUT TRANSIT STUDY,ROUTINE,0,1,0,0,0,0,1,,100.0,100.0,,
31/07/2019,Northern,IMAGING,MAGNETIC RESONANCE IMAGING,ROUTINE,157,49,47,43,15,1,312,,81.1,99.7,,
31/07/2019,Northern,IMAGING,MAGNETIC RESONANCE IMAGING,URGENT,411,223,26,4,1,0,665,61.8,,,,
31/07/2019,Northern,IMAGING,NON-OBSTETRIC ULTRASOUND,ROUTINE,2673,148,51,4,0,1,2877,,99.8,100.0,,
31/07/2019,Northern,IMAGING,NON-OBSTETRIC ULTRASOUND,URGENT,1232,14,1,0,0,0,1247,98.8,,,,
31/07/2019,Northern,IMAGING,PLAIN FILM,ROUTINE,10275,3967,2907,1401,428,0,18978,,90.4,100.0,,
31/07/2019,Northern,IMAGING,PLAIN FILM,URGENT,1315,84,3,0,0,0,1402,93.8,,,,
31/07/2019,Northern,IMAGING,RADIO-NUCLIDE IMAGING,ROUTINE,42,19,29,4,8,2,104,,86.5,98.1,,
31/07/2019,Northern,IMAGING,RADIO-NUCLIDE IMAGING,URGENT,41,33,27,2,0,0,103,39.8,,,,
31/07/2019,Northern,PHYSIOLOGICAL MEASUREMENT,AUDIOLOGY - PURE TONE AUDIOMETRY,ROUTINE,1404,0,0,0,0,0,1404,,100.0,100.0,,
31/07/2019,Northern,PHYSIOLOGICAL MEASUREMENT,CARDIOLOGY - ECHOCARDIOGRAPHY,ROUTINE,322,16,6,0,0,0,344,,100.0,100.0,,
31/07/2019,Northern,PHYSIOLOGICAL MEASUREMENT,CARDIOLOGY - ECHOCARDIOGRAPHY,URGENT,431,2,3,1,0,0,437,98.6,,,,
31/07/2019,Northern,PHYSIOLOGICAL MEASUREMENT,CARDIOLOGY - PERFUSION STUDIES,ROUTINE,3,11,18,0,1,0,33,,97.0,100.0,,
31/07/2019,Northern,PHYSIOLOGICAL MEASUREMENT,CARDIOLOGY - PERFUSION STUDIES,URGENT,5,1,9,0,0,0,15,33.3,,,,
31/07/2019,Northern,PHYSIOLOGICAL MEASUREMENT,URODYNAMICS - PRESSURES & FLOWS,ROUTINE,2,0,0,0,0,0,2,,100.0,100.0,,
31/07/2019,Northern,PHYSIOLOGICAL MEASUREMENT,URODYNAMICS - PRESSURES & FLOWS,URGENT,0,0,0,0,0,1,1,0.0,,,,
31/07/2019,South Eastern,IMAGING,BARIUM STUDIES / FLUOROSCOPY,ROUTINE,54,4,0,0,1,1,60,,96.7,98.3,,
31/07/2019,South Eastern,IMAGING,BARIUM STUDIES / FLUOROSCOPY,URGENT,23,0,0,0,0,0,23,100.0,,,,
31/07/2019,South Eastern,IMAGING,COMPUTERISED TOMOGRAPHY - CARDIAC,ROUTINE,109,52,54,9,0,0,224,,96.0,100.0,,
31/07/2019,South Eastern,IMAGING,COMPUTERISED TOMOGRAPHY - CARDIAC,URGENT,62,15,3,1,0,0,81,76.5,,,,
31/07/2019,South Eastern,IMAGING,COMPUTERISED TOMOGRAPHY - COLONOSCOPY,ROUTINE,20,1,0,0,0,0,21,,100.0,100.0,,
31/07/2019,South Eastern,IMAGING,COMPUTERISED TOMOGRAPHY - COLONOSCOPY,URGENT,52,2,3,0,0,0,57,91.2,,,,
31/07/2019,South Eastern,IMAGING,COMPUTERISED TOMOGRAPHY - GENERAL,ROUTINE,1329,168,160,27,8,2,1694,,97.8,99.9,,
31/07/2019,South Eastern,IMAGING,COMPUTERISED TOMOGRAPHY - GENERAL,URGENT,808,116,50,1,2,0,977,82.7,,,,
31/07/2019,South Eastern,IMAGING,DEXA SCAN,ROUTINE,0,1,1,0,0,0,2,,100.0,100.0,,
31/07/2019,South Eastern,IMAGING,DEXA SCAN,URGENT,45,14,8,0,0,0,67,67.2,,,,
31/07/2019,South Eastern,IMAGING,MAGNETIC RESONANCE IMAGING,ROUTINE,597,238,126,48,14,3,1026,,93.7,99.7,,
31/07/2019,South Eastern,IMAGING,MAGNETIC RESONANCE IMAGING,URGENT,272,69,33,6,0,1,381,71.4,,,,
31/07/2019,South Eastern,IMAGING,NON-OBSTETRIC ULTRASOUND,ROUTINE,2538,73,16,3,6,2,2638,,99.6,99.9,,
31/07/2019,South Eastern,IMAGING,NON-OBSTETRIC ULTRASOUND,URGENT,280,3,0,0,0,0,283,98.9,,,,
31/07/2019,South Eastern,IMAGING,PLAIN FILM,ROUTINE,10264,4737,1597,458,97,388,17541,,94.6,97.8,,
31/07/2019,South Eastern,IMAGING,PLAIN FILM,URGENT,77,5,0,0,0,0,82,93.9,,,,
31/07/2019,South Eastern,PHYSIOLOGICAL MEASUREMENT,AUDIOLOGY - PURE TONE AUDIOMETRY,ROUTINE,786,0,0,0,0,0,786,,100.0,100.0,,
31/07/2019,South Eastern,PHYSIOLOGICAL MEASUREMENT,CARDIOLOGY - ECHOCARDIOGRAPHY,ROUTINE,624,31,33,4,1,0,693,,99.3,100.0,,
31/07/2019,South Eastern,PHYSIOLOGICAL MEASUREMENT,CARDIOLOGY - ECHOCARDIOGRAPHY,URGENT,337,2,1,0,0,0,340,99.1,,,,
31/07/2019,South Eastern,PHYSIOLOGICAL MEASUREMENT,URODYNAMICS - PRESSURES & FLOWS,ROUTINE,22,0,0,2,3,2,29,,75.9,93.1,,
31/07/2019,Southern,IMAGING,BARIUM STUDIES/FLUOROSCOPY,ROUTINE,55,13,16,4,0,2,90,,93.3,97.8,,
31/07/2019,Southern,IMAGING,BARIUM STUDIES/FLUOROSCOPY,URGENT,27,13,11,5,1,0,57,47.4,,,,
31/07/2019,Southern,IMAGING,COMPUTERISED TOMOGRAPHY - CARDIAC,ROUTINE,61,2,3,0,8,26,100,,66.0,74.0,,
31/07/2019,Southern,IMAGING,COMPUTERISED TOMOGRAPHY - CARDIAC,URGENT,8,0,2,0,0,0,10,80.0,,,,
31/07/2019,Southern,IMAGING,COMPUTERISED TOMOGRAPHY - COLONOSCOPY,ROUTINE,0,0,1,0,0,0,1,,100.0,100.0,,
31/07/2019,Southern,IMAGING,COMPUTERISED TOMOGRAPHY - COLONOSCOPY,URGENT,33,17,2,0,0,0,52,63.5,,,,
31/07/2019,Southern,IMAGING,COMPUTERISED TOMOGRAPHY - GENERAL,ROUTINE,262,147,81,88,57,22,657,,74.6,96.7,,
31/07/2019,Southern,IMAGING,COMPUTERISED TOMOGRAPHY - GENERAL,URGENT,2157,194,57,49,24,13,2494,86.5,,,,
31/07/2019,Southern,IMAGING,DEXA SCAN,ROUTINE,206,1,9,0,0,0,216,,100.0,100.0,,
31/07/2019,Southern,IMAGING,DIAGNOSTIC ARTERIOGRAPHY,URGENT,1,0,0,0,0,0,1,100.0,,,,
31/07/2019,Southern,IMAGING,GUT TRANSIENT MARKER STUDY,ROUTINE,0,0,0,0,1,2,3,,0.0,33.3,,
31/07/2019,Southern,IMAGING,MAGNETIC RESONANCE IMAGING,ROUTINE,96,79,75,51,13,12,326,,76.7,96.3,,
31/07/2019,Southern,IMAGING,MAGNETIC RESONANCE IMAGING,URGENT,511,201,126,30,15,7,890,57.4,,,,
31/07/2019,Southern,IMAGING,NON-OBSTETRIC ULTRASOUND,ROUTINE,2509,109,39,4,1,3,2665,,99.7,99.9,,
31/07/2019,Southern,IMAGING,NON-OBSTETRIC ULTRASOUND,URGENT,1052,41,6,1,2,0,1102,95.5,,,,
31/07/2019,Southern,IMAGING,PLAIN FILM,ROUTINE,5731,1233,1448,4168,2461,3825,18866,,44.6,79.7,,
31/07/2019,Southern,IMAGING,PLAIN FILM,URGENT,2,0,0,0,0,1,3,66.7,,,,
31/07/2019,Southern,IMAGING,RADIO-NUCLIDE IMAGING,ROUTINE,76,22,14,2,0,0,114,,98.2,100.0,,
31/07/2019,Southern,IMAGING,RADIO-NUCLIDE IMAGING,URGENT,69,17,0,0,0,0,86,80.2,,,,
31/07/2019,Southern,PHYSIOLOGICAL MEASUREMENT,AUDIOLOGY - PURE TONE AUDIOMETRY,ROUTINE,296,0,0,0,0,0,296,,100.0,100.0,,
31/07/2019,Southern,PHYSIOLOGICAL MEASUREMENT,AUDIOLOGY - PURE TONE AUDIOMETRY,URGENT,6,0,0,0,0,0,6,100.0,,,,
31/07/2019,Southern,PHYSIOLOGICAL MEASUREMENT,CARDIOLOGY - ECHOCARDIOGRAPHY,ROUTINE,451,24,1,2,0,15,493,,96.6,97.0,,
31/07/2019,Southern,PHYSIOLOGICAL MEASUREMENT,CARDIOLOGY - ECHOCARDIOGRAPHY,URGENT,370,26,2,3,0,5,406,91.1,,,,
31/07/2019,Southern,PHYSIOLOGICAL MEASUREMENT,NEUROPHYSIOLOGY - PERIPHERAL NEUROPHYSIOLOGY,ROUTINE,34,44,4,0,0,0,82,,100.0,100.0,,
31/07/2019,Southern,PHYSIOLOGICAL MEASUREMENT,NEUROPHYSIOLOGY - PERIPHERAL NEUROPHYSIOLOGY,URGENT,22,2,1,0,0,0,25,88.0,,,,
31/07/2019,Southern,PHYSIOLOGICAL MEASUREMENT,RESPIRATORY PHYSIOLOGY - SLEEP STUDIES,ROUTINE,122,3,0,0,0,0,125,,100.0,100.0,,
31/07/2019,Southern,PHYSIOLOGICAL MEASUREMENT,RESPIRATORY PHYSIOLOGY - SLEEP STUDIES,URGENT,11,0,0,0,0,0,11,100.0,,,,
31/07/2019,Southern,PHYSIOLOGICAL MEASUREMENT,URODYNAMICS - PRESSURES & FLOWS,ROUTINE,13,2,5,0,0,0,20,,100.0,100.0,,
31/07/2019,Western,IMAGING,BARIUM STUDIES / FLUOROSCOPY,ROUTINE,110,25,1,0,0,0,136,,100.0,100.0,,
31/07/2019,Western,IMAGING,BARIUM STUDIES / FLUOROSCOPY,URGENT,21,2,0,0,0,0,23,91.3,,,,
31/07/2019,Western,IMAGING,CARDIAC MRI,ROUTINE,5,1,2,3,13,4,28,,28.6,85.7,,
31/07/2019,Western,IMAGING,CARDIAC MRI,URGENT,1,3,0,0,2,0,6,16.7,,,,
31/07/2019,Western,IMAGING,COMPUTERISED TOMOGRAPHY - CARDIAC,ROUTINE,6,5,0,2,0,0,13,,84.6,100.0,,
31/07/2019,Western,IMAGING,COMPUTERISED TOMOGRAPHY - CARDIAC,URGENT,28,11,9,0,2,1,51,54.9,,,,
31/07/2019,Western,IMAGING,COMPUTERISED TOMOGRAPHY - COLONOSCOPY,ROUTINE,61,5,0,0,0,0,66,,100.0,100.0,,
31/07/2019,Western,IMAGING,COMPUTERISED TOMOGRAPHY - COLONOSCOPY,URGENT,18,0,0,0,0,0,18,100.0,,,,
31/07/2019,Western,IMAGING,COMPUTERISED TOMOGRAPHY - GENERAL,ROUTINE,1222,172,78,4,2,1,1479,,99.5,99.9,,
31/07/2019,Western,IMAGING,COMPUTERISED TOMOGRAPHY - GENERAL,URGENT,1177,49,1,0,0,0,1227,95.9,,,,
31/07/2019,Western,IMAGING,DEXA SCAN,ROUTINE,371,0,1,0,0,0,372,,100.0,100.0,,
31/07/2019,Western,IMAGING,DEXA SCAN,URGENT,11,0,0,0,0,0,11,100.0,,,,
31/07/2019,Western,IMAGING,GUT TRANSIT STUDY,ROUTINE,0,4,0,0,0,0,4,,100.0,100.0,,
31/07/2019,Western,IMAGING,MAGNETIC RESONANCE IMAGING,ROUTINE,401,219,109,60,20,16,825,,88.4,98.1,,
31/07/2019,Western,IMAGING,MAGNETIC RESONANCE IMAGING,URGENT,474,87,21,3,3,1,589,80.5,,,,
31/07/2019,Western,IMAGING,NON-OBSTETRIC ULTRASOUND,ROUTINE,2274,169,21,3,1,1,2469,,99.8,100.0,,
31/07/2019,Western,IMAGING,NON-OBSTETRIC ULTRASOUND,URGENT,1140,30,4,1,0,0,1175,97.0,,,,
31/07/2019,Western,IMAGING,PLAIN FILM,ROUTINE,7656,2171,3583,200,11,3,13624,,98.4,100.0,,
31/07/2019,Western,IMAGING,PLAIN FILM,URGENT,1152,110,0,0,0,0,1262,91.3,,,,
31/07/2019,Western,IMAGING,RADIO-NUCLIDE IMAGING,ROUTINE,147,21,2,0,0,0,170,,100.0,100.0,,
31/07/2019,Western,IMAGING,RADIO-NUCLIDE IMAGING,URGENT,33,2,0,0,0,0,35,94.3,,,,
31/07/2019,Western,PHYSIOLOGICAL MEASUREMENT,AUDIOLOGY - PURE TONE AUDIOMETRY,ROUTINE,120,0,0,0,0,0,120,,100.0,100.0,,
31/07/2019,Western,PHYSIOLOGICAL MEASUREMENT,CARDIOLOGY - ECHOCARDIOGRAPHY,ROUTINE,169,49,35,19,28,5,305,,83.0,98.4,,
31/07/2019,Western,PHYSIOLOGICAL MEASUREMENT,CARDIOLOGY - ECHOCARDIOGRAPHY,URGENT,173,23,8,3,4,2,213,81.2,,,,
31/07/2019,Western,PHYSIOLOGICAL MEASUREMENT,CARDIOLOGY - PERFUSION STUDIES,ROUTINE,43,1,1,0,0,0,45,,100.0,100.0,,
31/07/2019,Western,PHYSIOLOGICAL MEASUREMENT,CARDIOLOGY - PERFUSION STUDIES,URGENT,1,0,0,0,0,0,1,100.0,,,,
31/07/2019,Western,PHYSIOLOGICAL MEASUREMENT,RESPIRATORY PHYSIOLOGY - SLEEP STUDIES,ROUTINE,38,11,2,3,0,9,63,,81.0,85.7,,
31/07/2019,Western,PHYSIOLOGICAL MEASUREMENT,RESPIRATORY PHYSIOLOGY - SLEEP STUDIES,URGENT,55,16,4,1,0,2,78,70.5,,,,
